"","Sample_ID","taxon","taxonomic_level","assigned_taxon_class","reads","PCR_replicate","vial_id","collection_year","ReadsPerSample","read_prop","mid_latitude","mid_longitude","lme","Diatom_Indicator_percWT","Total_FA_Conc_WWT","gear_temperature"
"151","e02803-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"152","e02803-2-18S","Auranticordis quadriverberis","species","Imbricatea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"153","e02803-2-18S","Basidiomycota","phylum","Fungi",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"154","e02803-2-18S","Cercozoa","phylum","Imbricatea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"155","e02803-2-18S","Chaetoceros","genus","Bacillariophyceae",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"156","e02803-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"157","e02803-2-18S","Curvibasidium","genus","Fungi",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"158","e02803-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"159","e02803-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"160","e02803-2-18S","Dichomitus squalens","species","Fungi",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"161","e02803-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"162","e02803-2-18S","Esquamula lacrimiformis","species","Imbricatea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"163","e02803-2-18S","Gastropoda","class","Gastropoda",11891,2,"162-31",2022,11990,0.991743119266055,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"164","e02803-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"165","e02803-2-18S","Mammalia","class","Mammalia",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"166","e02803-2-18S","Mataza hastifera","species","Thecofilosea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"167","e02803-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"168","e02803-2-18S","Polychaeta","class","Polychaeta",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"169","e02803-2-18S","Schizoporaceae","family","Fungi",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"170","e02803-2-18S","Strombidium biarmatum","species","Spirotrichea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"171","e02803-2-18S","Thaumatomonadida","order","Imbricatea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"172","e02803-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"173","e02803-2-18S","Tremellales","order","Fungi",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"174","e02803-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-31",2022,11990,0,62.33041,-175.28957,"NBS",2.085903465,173.0946278,-1.6
"175","e02804-1-18S","Actinopteri","class","Actinopteri",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"176","e02804-1-18S","Agaricales","order","Fungi",628,1,"162-17",2022,12521.978617,0.0501518185909868,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"177","e02804-1-18S","Agaricomycetes","class","Fungi",710,1,"162-17",2022,12521.978617,0.0567003044579628,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"178","e02804-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"179","e02804-1-18S","Ascomycota","phylum","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"180","e02804-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"181","e02804-1-18S","Auranticordis quadriverberis","species","Imbricatea",4232,1,"162-17",2022,12521.978617,0.337965758402956,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"182","e02804-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"183","e02804-1-18S","Cercozoa","phylum","Imbricatea",1552,1,"162-17",2022,12521.978617,0.123942073970082,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"184","e02804-1-18S","Chaetoceros","genus","Bacillariophyceae",1436.978617,1,"162-17",2022,12521.978617,0.114756514202088,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"185","e02804-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"186","e02804-1-18S","Curvibasidium","genus","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"187","e02804-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"188","e02804-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"189","e02804-1-18S","Dichomitus squalens","species","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"190","e02804-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"191","e02804-1-18S","Esquamula lacrimiformis","species","Imbricatea",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"192","e02804-1-18S","Gastropoda","class","Gastropoda",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"193","e02804-1-18S","Mamiellaceae","family","Mamiellophyceae",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"194","e02804-1-18S","Mammalia","class","Mammalia",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"195","e02804-1-18S","Mataza hastifera","species","Thecofilosea",1677,1,"162-17",2022,12521.978617,0.133924521938033,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"196","e02804-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"197","e02804-1-18S","Polychaeta","class","Polychaeta",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"198","e02804-1-18S","Schizoporaceae","family","Fungi",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"199","e02804-1-18S","Strombidium biarmatum","species","Spirotrichea",163,1,"162-17",2022,12521.978617,0.0130171121502084,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"200","e02804-1-18S","Thaumatomonadida","order","Imbricatea",196,1,"162-17",2022,12521.978617,0.0156524784137475,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"201","e02804-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"202","e02804-1-18S","Tremellales","order","Fungi",1927,1,"162-17",2022,12521.978617,0.153889417873936,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"203","e02804-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-17",2022,12521.978617,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"204","e02804-2-18S","Actinopteri","class","Actinopteri",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"205","e02804-2-18S","Agaricales","order","Fungi",98,2,"162-17",2022,11227.0383658,0.00872892714952585,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"206","e02804-2-18S","Agaricomycetes","class","Fungi",3007,2,"162-17",2022,11227.0383658,0.267835550394125,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"207","e02804-2-18S","Amylocorticium cebennense","species","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"208","e02804-2-18S","Ascomycota","phylum","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"209","e02804-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",771,2,"162-17",2022,11227.0383658,0.0686734982886167,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"210","e02804-2-18S","Auranticordis quadriverberis","species","Imbricatea",1484,2,"162-17",2022,11227.0383658,0.132180896835677,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"211","e02804-2-18S","Basidiomycota","phylum","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"212","e02804-2-18S","Cercozoa","phylum","Imbricatea",3582,2,"162-17",2022,11227.0383658,0.31905119438369,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"213","e02804-2-18S","Chaetoceros","genus","Bacillariophyceae",611.0383658,2,"162-17",2022,11227.0383658,0.0544256059248319,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"214","e02804-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"215","e02804-2-18S","Curvibasidium","genus","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"216","e02804-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"217","e02804-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"218","e02804-2-18S","Dichomitus squalens","species","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"219","e02804-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"220","e02804-2-18S","Esquamula lacrimiformis","species","Imbricatea",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"221","e02804-2-18S","Gastropoda","class","Gastropoda",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"222","e02804-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"223","e02804-2-18S","Mammalia","class","Mammalia",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"224","e02804-2-18S","Mataza hastifera","species","Thecofilosea",30,2,"162-17",2022,11227.0383658,0.0026721205559773,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"225","e02804-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"226","e02804-2-18S","Polychaeta","class","Polychaeta",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"227","e02804-2-18S","Schizoporaceae","family","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"228","e02804-2-18S","Strombidium biarmatum","species","Spirotrichea",880,2,"162-17",2022,11227.0383658,0.0783822029753342,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"229","e02804-2-18S","Thaumatomonadida","order","Imbricatea",764,2,"162-17",2022,11227.0383658,0.068050003492222,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"230","e02804-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"231","e02804-2-18S","Tremellales","order","Fungi",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"232","e02804-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-17",2022,11227.0383658,0,62.33338,-173.84636,"NBS",1.725986148,200.4796887,-1.3
"233","e02805-1-18S","Actinopteri","class","Actinopteri",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"234","e02805-1-18S","Agaricales","order","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"235","e02805-1-18S","Agaricomycetes","class","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"236","e02805-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"237","e02805-1-18S","Ascomycota","phylum","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"238","e02805-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"239","e02805-1-18S","Auranticordis quadriverberis","species","Imbricatea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"240","e02805-1-18S","Basidiomycota","phylum","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"241","e02805-1-18S","Cercozoa","phylum","Imbricatea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"242","e02805-1-18S","Chaetoceros","genus","Bacillariophyceae",8.312792006,1,"162-188",2022,16.312792006,0.509587322816503,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"243","e02805-1-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",4,1,"162-188",2022,16.312792006,0.245206338591748,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"244","e02805-1-18S","Curvibasidium","genus","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"245","e02805-1-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"246","e02805-1-18S","Cyranomonas australis","species","Imbricatea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"247","e02805-1-18S","Dichomitus squalens","species","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"248","e02805-1-18S","Ebria tripartita","species","Ebriophyceae",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"249","e02805-1-18S","Esquamula lacrimiformis","species","Imbricatea",4,1,"162-188",2022,16.312792006,0.245206338591748,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"250","e02805-1-18S","Gastropoda","class","Gastropoda",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"251","e02805-1-18S","Mamiellaceae","family","Mamiellophyceae",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"252","e02805-1-18S","Mammalia","class","Mammalia",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"253","e02805-1-18S","Mataza hastifera","species","Thecofilosea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"254","e02805-1-18S","Pleurocybella porrigens","species","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"255","e02805-1-18S","Polychaeta","class","Polychaeta",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"256","e02805-1-18S","Schizoporaceae","family","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"257","e02805-1-18S","Strombidium biarmatum","species","Spirotrichea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"258","e02805-1-18S","Thaumatomonadida","order","Imbricatea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"259","e02805-1-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"260","e02805-1-18S","Tremellales","order","Fungi",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"261","e02805-1-18S","Triparmaceae","family","Bolidophyceae",0,1,"162-188",2022,16.312792006,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"262","e02805-2-18S","Actinopteri","class","Actinopteri",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"263","e02805-2-18S","Agaricales","order","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"264","e02805-2-18S","Agaricomycetes","class","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"265","e02805-2-18S","Amylocorticium cebennense","species","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"266","e02805-2-18S","Ascomycota","phylum","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"267","e02805-2-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"268","e02805-2-18S","Auranticordis quadriverberis","species","Imbricatea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"269","e02805-2-18S","Basidiomycota","phylum","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"270","e02805-2-18S","Cercozoa","phylum","Imbricatea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"271","e02805-2-18S","Chaetoceros","genus","Bacillariophyceae",2.70630563,2,"162-188",2022,19.70630563,0.1373319627135,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"272","e02805-2-18S","Coscinodiscophyceae","class","Coscinodiscophyceae",10,2,"162-188",2022,19.70630563,0.507451786639117,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"273","e02805-2-18S","Curvibasidium","genus","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"274","e02805-2-18S","Cyclotrichium cyclokaryon","species","Litostomatea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"275","e02805-2-18S","Cyranomonas australis","species","Imbricatea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"276","e02805-2-18S","Dichomitus squalens","species","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"277","e02805-2-18S","Ebria tripartita","species","Ebriophyceae",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"278","e02805-2-18S","Esquamula lacrimiformis","species","Imbricatea",7,2,"162-188",2022,19.70630563,0.355216250647382,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"279","e02805-2-18S","Gastropoda","class","Gastropoda",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"280","e02805-2-18S","Mamiellaceae","family","Mamiellophyceae",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"281","e02805-2-18S","Mammalia","class","Mammalia",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"282","e02805-2-18S","Mataza hastifera","species","Thecofilosea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"283","e02805-2-18S","Pleurocybella porrigens","species","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"284","e02805-2-18S","Polychaeta","class","Polychaeta",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"285","e02805-2-18S","Schizoporaceae","family","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"286","e02805-2-18S","Strombidium biarmatum","species","Spirotrichea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"287","e02805-2-18S","Thaumatomonadida","order","Imbricatea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"288","e02805-2-18S","Tintinnidium cf. primitivum","species","Spirotrichea",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"289","e02805-2-18S","Tremellales","order","Fungi",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"290","e02805-2-18S","Triparmaceae","family","Bolidophyceae",0,2,"162-188",2022,19.70630563,0,60.33585,-177.37448,"EBS",1.038914391,65.1819009,1.6
"291","e02806-1-18S","Actinopteri","class","Actinopteri",0,1,"162-30",2022,1871.591583399,0,62.32656,-174.58062,"NBS",1.867157073,122.097041,-1.5
"292","e02806-1-18S","Agaricales","order","Fungi",0,1,"162-30",2022,1871.591583399,0,62.32656,-174.58062,"NBS",1.867157073,122.097041,-1.5
"293","e02806-1-18S","Agaricomycetes","class","Fungi",995,1,"162-30",2022,1871.591583399,0.531633081076898,62.32656,-174.58062,"NBS",1.867157073,122.097041,-1.5
"294","e02806-1-18S","Amylocorticium cebennense","species","Fungi",0,1,"162-30",2022,1871.591583399,0,62.32656,-174.58062,"NBS",1.867157073,122.097041,-1.5
"295","e02806-1-18S","Ascomycota","phylum","Fungi",0,1,"162-30",2022,1871.591583399,0,62.32656,-174.58062,"NBS",1.867157073,122.097041,-1.5
"296","e02806-1-18S","Ascomycota/Basidiomycota","phylum","Fungi",0,1,"162-30",2022,1871.591583399,0,62.32656,-174.58062,"NBS",1.867157073,122.097041,-1.5
"297","e02806-1-18S","Auranticordis quadriverberis","species","Imbricatea",0,1,"162-30",2022,1871.591583399,0,62.32656,-174.58062,"NBS",1.867157073,122.097041,-1.5
